数据时间,分钟温度(℃),分钟湿度(%),分钟气压(hPa),分钟风速(m/s),分钟风向(°),分钟降雨量(mm),2分风速(m/s),2分风向（°）,10分风速(m/s),10分风向(°),小时风速(m/s),小时风向(°),小时温度(℃),小时湿度(%),小时气压(hPa),小时降雨(mm),风传感器状态(0表正常),温湿度传感器状态(0表正常),气压传感器状态(0表正常),雨传感器状态(0表正常),系统电池电压(V),系统机箱温度(℃),
2023-06-07 01:15:00,22.91,75.61,948.52,2.23,232.00,0.00,2.23,77.00,2.30,65.00,2.34,65.00,23.09,74.99,854.21,0.00,0,0,0,0,12.73,24.30;
2023-06-07 01:16:00,22.92,75.72,948.51,2.24,232.00,0.00,2.24,78.00,2.29,66.00,2.33,66.00,23.08,75.03,854.20,0.00,0,0,0,0,12.68,24.16;
2023-06-07 01:17:00,22.94,75.80,948.50,2.37,232.00,0.00,2.37,78.00,2.29,66.00,2.33,66.00,23.08,75.07,854.19,0.00,0,0,0,0,12.71,24.19;
2023-06-07 01:18:00,22.94,75.84,948.48,2.52,232.00,0.00,2.52,80.00,2.30,67.00,2.33,67.00,23.07,75.10,854.19,0.00,0,0,0,0,12.70,24.25;
2023-06-07 01:19:00,22.94,75.88,948.47,2.71,232.00,0.00,2.71,82.00,2.33,68.00,2.35,68.00,23.06,75.14,854.18,0.00,0,0,0,0,12.71,24.29;
2023-06-07 01:20:00,22.94,75.88,948.46,2.82,232.00,0.00,2.82,83.00,2.35,69.00,2.36,69.00,23.06,75.18,854.17,0.00,0,0,0,0,12.70,24.35;
2023-06-07 01:21:00,22.95,75.83,948.45,2.71,232.00,0.00,2.71,86.00,2.38,70.00,2.37,71.00,23.05,75.21,854.16,0.00,0,0,0,0,12.70,24.21;
2023-06-07 01:22:00,22.94,75.83,791.04,2.57,232.00,0.00,2.57,88.00,2.39,72.00,2.37,72.00,23.04,75.25,843.66,0.00,0,0,0,0,12.70,24.31;
2023-06-07 01:23:00,22.93,75.86,633.46,2.45,232.00,0.00,2.45,88.00,2.40,73.00,2.37,73.00,23.04,75.28,843.69,0.00,0,0,0,0,12.67,24.29;
2023-06-07 01:24:00,22.94,75.85,633.28,2.40,232.00,0.00,2.40,88.00,2.41,74.00,2.38,74.00,23.03,75.32,843.71,0.00,0,0,0,0,12.71,24.28;
2023-06-07 01:25:00,22.94,75.86,633.11,2.37,232.00,0.00,2.37,87.00,2.42,75.00,2.37,75.00,23.03,75.35,843.63,0.00,0,0,0,0,12.68,24.21;
2023-06-07 01:26:00,22.91,75.92,632.78,2.28,232.00,0.00,2.28,86.00,2.41,76.00,2.37,76.00,23.02,75.39,843.53,0.00,0,0,0,0,12.69,24.16;
2023-06-07 01:27:00,22.88,76.01,790.51,2.21,232.00,0.00,2.21,84.00,2.40,77.00,2.36,77.00,23.01,75.43,853.97,0.00,0,0,0,0,12.72,24.15;
2023-06-07 01:28:00,22.84,76.11,948.42,2.15,232.00,0.00,2.15,82.00,2.39,77.00,2.35,78.00,23.00,75.47,853.96,0.00,0,0,0,0,12.69,24.23;
2023-06-07 01:29:00,22.83,76.21,948.42,2.10,232.00,0.00,2.10,80.00,2.38,78.00,2.34,78.00,22.98,75.52,853.95,0.00,0,0,0,0,12.73,24.20;
2023-06-07 01:30:00,22.80,76.31,948.42,2.09,232.00,0.00,2.09,79.00,2.36,78.00,2.33,79.00,22.97,75.57,853.94,0.00,0,0,0,0,12.71,24.16;
2023-06-07 01:31:00,22.75,76.35,948.42,2.01,232.00,0.00,2.01,79.00,2.34,79.00,2.33,79.00,22.95,75.62,853.93,0.00,0,0,0,0,12.68,24.28;
2023-06-07 01:32:00,22.80,76.28,948.43,1.91,232.00,0.00,1.91,79.00,2.32,80.00,2.32,80.00,22.94,75.67,853.93,0.00,0,0,0,0,12.67,24.20;
2023-06-07 01:33:00,22.85,76.24,948.43,1.83,232.00,0.00,1.83,80.00,2.30,80.00,2.30,80.00,22.93,75.71,853.92,0.00,0,0,0,0,12.71,24.21;
2023-06-07 01:34:00,22.85,76.25,948.41,1.79,232.00,0.00,1.79,80.00,2.28,80.00,2.29,80.00,22.92,75.76,853.92,0.00,0,0,0,0,12.72,24.22;
2023-06-07 01:35:00,22.89,76.22,948.40,1.76,232.00,0.00,1.76,80.00,2.25,81.00,2.27,81.00,22.91,75.80,853.91,0.00,0,0,0,0,12.72,24.31;
2023-06-07 01:36:00,22.89,76.14,948.38,1.75,232.00,0.00,1.75,82.00,2.23,81.00,2.25,81.00,22.91,75.83,853.90,0.00,0,0,0,0,12.72,24.26;
2023-06-07 01:37:00,22.89,76.05,791.48,1.76,232.00,0.00,1.76,83.00,2.19,81.00,2.23,81.00,22.90,75.86,843.44,0.00,0,0,0,0,12.73,24.26;
2023-06-07 01:38:00,22.89,75.96,634.58,1.74,232.00,0.00,1.74,85.00,2.15,81.00,2.21,82.00,22.90,75.89,843.46,0.00,0,0,0,0,12.67,24.31;
2023-06-07 01:39:00,22.91,75.84,634.58,1.74,232.00,0.00,1.74,86.00,2.09,82.00,2.19,82.00,22.90,75.90,843.50,0.00,0,0,0,0,12.70,24.28;
2023-06-07 01:40:00,22.94,75.75,634.58,1.73,232.00,0.00,1.73,86.00,2.04,82.00,2.17,82.00,22.90,75.92,843.54,0.00,0,0,0,0,12.73,24.25;
2023-06-07 01:41:00,22.93,75.73,791.47,1.70,232.00,0.00,1.70,86.00,1.99,82.00,2.14,82.00,22.90,75.93,854.05,0.00,0,0,0,0,12.71,24.27;
2023-06-07 01:42:00,22.91,75.74,948.35,1.75,232.00,0.00,1.75,86.00,1.96,83.00,2.13,83.00,22.90,75.94,854.04,0.00,0,0,0,0,12.70,24.27;
2023-06-07 01:43:00,22.92,75.73,948.33,1.85,232.00,0.00,1.85,86.00,1.93,83.00,2.12,83.00,22.90,75.95,854.04,0.00,0,0,0,0,12.73,24.22;
2023-06-07 01:44:00,22.97,75.75,948.31,1.79,232.00,0.00,1.79,86.00,1.90,83.00,2.10,83.00,22.90,75.96,854.03,0.00,0,0,0,0,12.69,24.26;
2023-06-07 01:45:00,22.96,75.81,948.30,1.76,232.00,0.00,1.76,86.00,1.87,84.00,2.09,84.00,22.90,75.96,854.02,0.00,0,0,0,0,12.68,24.22;
2023-06-07 01:46:00,22.95,75.89,948.28,1.83,232.00,0.00,1.83,86.00,1.85,84.00,2.07,84.00,22.90,75.97,854.01,0.00,0,0,0,0,12.71,24.22;
2023-06-07 01:47:00,22.93,75.94,948.26,1.85,232.00,0.00,1.85,86.00,1.84,84.00,2.05,84.00,22.90,75.97,854.00,0.00,0,0,0,0,12.75,24.30;
2023-06-07 01:48:00,22.90,75.98,948.24,1.85,232.00,0.00,1.85,86.00,1.82,84.00,2.03,84.00,22.90,75.98,854.00,0.00,0,0,0,0,12.67,24.19;
2023-06-07 01:49:00,22.87,76.01,948.23,1.80,232.00,0.00,1.80,86.00,1.81,84.00,1.99,84.00,22.90,75.98,853.99,0.00,0,0,0,0,12.69,24.25;
2023-06-07 01:50:00,22.89,76.04,948.22,1.76,232.00,0.00,1.76,86.00,1.79,84.00,1.96,84.00,22.90,75.99,853.98,0.00,0,0,0,0,12.74,24.14;
2023-06-07 01:51:00,22.92,76.08,790.52,1.75,232.00,0.00,1.75,85.00,1.78,84.00,1.93,84.00,22.89,76.00,843.46,0.00,0,0,0,0,12.69,24.21;
2023-06-07 01:52:00,22.88,76.15,632.82,1.76,232.00,0.00,1.76,83.00,1.78,84.00,1.91,84.00,22.89,76.01,843.43,0.00,0,0,0,0,12.72,24.16;
2023-06-07 01:53:00,22.82,76.26,632.99,1.80,232.00,0.00,1.80,81.00,1.78,83.00,1.89,83.00,22.89,76.02,843.43,0.00,0,0,0,0,12.68,24.11;
2023-06-07 01:54:00,22.82,76.35,633.15,1.84,232.00,0.00,1.84,80.00,1.78,83.00,1.87,83.00,22.88,76.04,843.42,0.00,0,0,0,0,12.72,24.23;
2023-06-07 01:55:00,22.84,76.37,633.15,1.90,232.00,0.00,1.90,79.00,1.79,83.00,1.86,83.00,22.88,76.06,843.43,0.00,0,0,0,0,12.69,24.16;
2023-06-07 01:56:00,22.83,76.41,790.69,1.89,232.00,0.00,1.89,79.00,1.79,83.00,1.84,83.00,22.88,76.07,853.95,0.00,0,0,0,0,12.70,24.15;
2023-06-07 01:57:00,22.77,76.46,948.23,1.80,232.00,0.00,1.80,77.00,1.80,82.00,1.83,82.00,22.87,76.09,853.94,0.00,0,0,0,0,12.67,24.11;
2023-06-07 01:58:00,22.76,76.50,948.21,1.84,232.00,0.00,1.84,75.00,1.80,82.00,1.82,82.00,22.87,76.10,853.94,0.00,0,0,0,0,12.73,24.10;
2023-06-07 01:59:00,22.74,76.53,948.20,1.94,231.00,0.00,1.94,73.00,1.81,82.00,1.82,82.00,22.87,76.11,853.93,0.00,0,0,0,0,12.68,24.08;
2023-06-07 02:00:00,22.70,76.60,948.20,2.00,231.00,0.00,2.00,71.00,1.83,82.00,1.81,82.00,22.86,76.12,853.92,0.00,0,0,0,0,12.74,24.09;
2023-06-07 02:01:00,22.67,76.69,948.20,2.02,231.00,0.00,2.02,69.00,1.85,81.00,1.82,81.00,22.86,76.13,853.92,0.00,0,0,0,0,12.72,24.09;
2023-06-07 02:02:00,22.68,76.78,948.21,2.00,231.00,0.00,2.00,67.00,1.86,81.00,1.82,81.00,22.86,76.15,853.91,0.00,0,0,0,0,12.73,24.08;
2023-06-07 02:03:00,22.73,76.84,948.21,1.99,231.00,0.00,1.99,65.00,1.86,80.00,1.83,80.00,22.85,76.17,853.90,0.00,0,0,0,0,12.69,24.13;
2023-06-07 02:04:00,22.71,76.86,948.22,1.97,231.00,0.00,1.97,62.00,1.87,79.00,1.83,79.00,22.85,76.19,853.90,0.00,0,0,0,0,12.68,24.08;
2023-06-07 02:05:00,22.67,76.89,948.23,1.89,231.00,0.00,1.89,59.00,1.87,78.00,1.84,78.00,22.84,76.22,853.89,0.00,0,0,0,0,12.69,24.08;
2023-06-07 02:06:00,22.67,76.96,790.86,1.85,231.00,0.00,1.85,57.00,1.88,78.00,1.84,77.00,22.83,76.25,843.39,0.00,0,0,0,0,12.71,24.08;
2023-06-07 02:07:00,22.66,77.03,633.67,1.89,231.00,0.00,1.89,56.00,1.88,77.00,1.85,76.00,22.82,76.28,843.37,0.00,0,0,0,0,12.72,24.01;
2023-06-07 02:08:00,22.66,77.09,634.01,1.99,231.00,0.00,1.99,56.00,1.89,76.00,1.86,75.00,22.82,76.32,843.36,0.00,0,0,0,0,12.74,24.03;
2023-06-07 02:09:00,22.66,77.18,634.35,2.05,231.00,0.00,2.05,57.00,1.90,75.00,1.87,75.00,22.81,76.37,843.35,0.00,0,0,0,0,12.69,24.01;
2023-06-07 02:10:00,22.66,77.25,634.51,2.04,231.00,0.00,2.04,58.00,1.92,74.00,1.88,74.00,22.80,76.42,843.35,0.00,0,0,0,0,12.72,23.98;
2023-06-07 02:11:00,22.65,77.31,791.39,2.09,231.00,0.00,2.09,59.00,1.94,73.00,1.89,73.00,22.79,76.48,843.35,0.00,0,0,0,0,12.68,24.03;
2023-06-07 02:12:00,22.65,77.40,948.27,2.14,231.00,0.00,2.14,60.00,1.96,72.00,1.90,72.00,22.78,76.53,843.35,0.00,0,0,0,0,12.74,23.99;
2023-06-07 02:13:00,22.65,77.41,948.25,2.30,231.00,0.00,2.30,63.00,1.99,72.00,1.92,71.00,22.77,76.59,843.34,0.00,0,0,0,0,12.69,24.03;
2023-06-07 02:14:00,22.64,77.39,948.23,2.48,231.00,0.00,2.48,66.00,2.02,71.00,1.95,71.00,22.76,76.64,843.34,0.00,0,0,0,0,12.69,24.03;
2023-06-07 02:15:00,22.65,77.39,948.20,2.46,231.00,0.00,2.46,68.00,2.04,71.00,1.97,70.00,22.75,76.69,843.34,0.00,0,0,0,0,12.69,23.93;
2023-06-07 02:16:00,22.66,77.37,948.18,2.35,231.00,0.00,2.35,71.00,2.07,70.00,1.98,70.00,22.74,76.74,843.33,0.00,0,0,0,0,12.71,24.04;
2023-06-07 02:17:00,22.65,77.34,948.15,2.27,231.00,0.00,2.27,72.00,2.09,70.00,2.00,70.00,22.73,76.79,843.33,0.00,0,0,0,0,12.71,24.05;
2023-06-07 02:18:00,22.63,77.31,948.12,2.28,231.00,0.00,2.28,74.00,2.11,70.00,2.01,69.00,22.72,76.83,843.33,0.00,0,0,0,0,12.71,24.01;
2023-06-07 02:19:00,22.63,77.30,948.10,2.27,231.00,0.00,2.27,76.00,2.12,69.00,2.03,69.00,22.71,76.87,843.32,0.00,0,0,0,0,12.72,24.03;
2023-06-07 02:20:00,22.62,77.30,948.09,2.29,231.00,0.00,2.29,77.00,2.14,69.00,2.05,69.00,22.70,76.92,843.32,0.00,0,0,0,0,12.67,23.98;
2023-06-07 02:21:00,22.61,77.33,791.40,2.30,231.00,0.00,2.30,78.00,2.15,69.00,2.07,69.00,22.69,76.96,843.38,0.00,0,0,0,0,12.70,24.01;
2023-06-07 02:22:00,22.62,77.39,634.72,2.16,231.00,0.00,2.16,79.00,2.15,69.00,2.07,69.00,22.69,77.00,843.44,0.00,0,0,0,0,12.72,23.95;
2023-06-07 02:23:00,22.63,77.47,633.40,2.12,231.00,0.00,2.12,79.00,2.16,69.00,2.09,69.00,22.68,77.04,843.41,0.00,0,0,0,0,12.69,23.98;
2023-06-07 02:24:00,22.62,77.48,632.07,2.20,231.00,0.00,2.20,77.00,2.18,69.00,2.10,69.00,22.67,77.07,843.37,0.00,0,0,0,0,12.72,24.00;
